model,fold_id,seed,source,target,weight,config_id
G2,4,42,KLAC,LRCX,0.6472258567810059,G2__L22__linear__mse__correlation__k3
G2,4,42,KLAC,TXN,0.5145120024681091,G2__L22__linear__mse__correlation__k3
G2,4,42,LRCX,AMAT,0.7119842767715454,G2__L22__linear__mse__correlation__k3
G2,4,42,LRCX,AVGO,0.5069588422775269,G2__L22__linear__mse__correlation__k3
G2,4,42,LRCX,KLAC,0.6472258567810059,G2__L22__linear__mse__correlation__k3
G2,4,42,MU,ADI,0.423158198595047,G2__L22__linear__mse__correlation__k3
G2,4,42,MU,AMAT,0.4506329894065857,G2__L22__linear__mse__correlation__k3
G2,4,42,MU,AMD,0.3850993812084198,G2__L22__linear__mse__correlation__k3
G2,4,42,MU,TXN,0.4344185888767242,G2__L22__linear__mse__correlation__k3
G2,4,42,NVDA,AMD,0.5738682150840759,G2__L22__linear__mse__correlation__k3
G2,4,42,NVDA,INTC,0.3863237500190735,G2__L22__linear__mse__correlation__k3
G2,4,42,NVDA,QCOM,0.4370135366916656,G2__L22__linear__mse__correlation__k3
G2,4,42,NVDA,TXN,0.4510330855846405,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,ADI,0.4878664016723633,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,AMAT,0.5169079303741455,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,AMD,0.4094707667827606,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,INTC,0.4047631621360779,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,NVDA,0.4370135366916656,G2__L22__linear__mse__correlation__k3
G2,4,42,QCOM,TXN,0.5033069849014282,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,ADI,0.6493207216262817,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,AMAT,0.5863227844238281,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,AVGO,0.5411675572395325,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,INTC,0.4744340479373932,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,KLAC,0.5145120024681091,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,MU,0.4344185888767242,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,NVDA,0.4510330855846405,G2__L22__linear__mse__correlation__k3
G2,4,42,TXN,QCOM,0.5033069849014282,G2__L22__linear__mse__correlation__k3
G2,4,123,ADI,AMAT,0.513374388217926,G2__L22__linear__mse__correlation__k3
G2,4,123,ADI,KLAC,0.4958784580230713,G2__L22__linear__mse__correlation__k3
G2,4,123,ADI,MU,0.423158198595047,G2__L22__linear__mse__correlation__k3
G2,4,123,ADI,QCOM,0.4878664016723633,G2__L22__linear__mse__correlation__k3
G2,4,123,ADI,TXN,0.6493207216262817,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,ADI,0.513374388217926,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,AVGO,0.4801648259162903,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,KLAC,0.6606550812721252,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,LRCX,0.7119842767715454,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,MU,0.4506329894065857,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,QCOM,0.5169079303741455,G2__L22__linear__mse__correlation__k3
G2,4,123,AMAT,TXN,0.5863227844238281,G2__L22__linear__mse__correlation__k3
G2,4,123,AMD,MU,0.3850993812084198,G2__L22__linear__mse__correlation__k3
G2,4,123,AMD,NVDA,0.5738682150840759,G2__L22__linear__mse__correlation__k3
G2,4,123,AMD,QCOM,0.4094707667827606,G2__L22__linear__mse__correlation__k3
G2,4,123,AVGO,AMAT,0.4801648259162903,G2__L22__linear__mse__correlation__k3
G2,4,123,AVGO,LRCX,0.5069588422775269,G2__L22__linear__mse__correlation__k3
G2,4,123,AVGO,TXN,0.5411675572395325,G2__L22__linear__mse__correlation__k3
G2,4,123,INTC,NVDA,0.3863237500190735,G2__L22__linear__mse__correlation__k3
G2,4,123,INTC,QCOM,0.4047631621360779,G2__L22__linear__mse__correlation__k3
G2,4,123,INTC,TXN,0.4744340479373932,G2__L22__linear__mse__correlation__k3
G2,4,123,KLAC,ADI,0.4958784580230713,G2__L22__linear__mse__correlation__k3
G2,4,123,KLAC,AMAT,0.6606550812721252,G2__L22__linear__mse__correlation__k3
G2,4,123,KLAC,LRCX,0.6472258567810059,G2__L22__linear__mse__correlation__k3
G2,4,123,KLAC,TXN,0.5145120024681091,G2__L22__linear__mse__correlation__k3
G2,4,123,LRCX,AMAT,0.7119842767715454,G2__L22__linear__mse__correlation__k3
G2,4,123,LRCX,AVGO,0.5069588422775269,G2__L22__linear__mse__correlation__k3
G2,4,123,LRCX,KLAC,0.6472258567810059,G2__L22__linear__mse__correlation__k3
G2,4,123,MU,ADI,0.423158198595047,G2__L22__linear__mse__correlation__k3
G2,4,123,MU,AMAT,0.4506329894065857,G2__L22__linear__mse__correlation__k3
G2,4,123,MU,AMD,0.3850993812084198,G2__L22__linear__mse__correlation__k3
G2,4,123,MU,TXN,0.4344185888767242,G2__L22__linear__mse__correlation__k3
G2,4,123,NVDA,AMD,0.5738682150840759,G2__L22__linear__mse__correlation__k3
G2,4,123,NVDA,INTC,0.3863237500190735,G2__L22__linear__mse__correlation__k3
G2,4,123,NVDA,QCOM,0.4370135366916656,G2__L22__linear__mse__correlation__k3
G2,4,123,NVDA,TXN,0.4510330855846405,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,ADI,0.4878664016723633,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,AMAT,0.5169079303741455,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,AMD,0.4094707667827606,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,INTC,0.4047631621360779,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,NVDA,0.4370135366916656,G2__L22__linear__mse__correlation__k3
G2,4,123,QCOM,TXN,0.5033069849014282,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,ADI,0.6493207216262817,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,AMAT,0.5863227844238281,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,AVGO,0.5411675572395325,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,INTC,0.4744340479373932,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,KLAC,0.5145120024681091,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,MU,0.4344185888767242,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,NVDA,0.4510330855846405,G2__L22__linear__mse__correlation__k3
G2,4,123,TXN,QCOM,0.5033069849014282,G2__L22__linear__mse__correlation__k3
G5,1,42,ADI,KLAC,0.3138657808303833,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,ADI,QCOM,0.3433254659175873,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AMAT,AVGO,0.1496243327856063,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AMAT,NVDA,0.276433914899826,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AMAT,QCOM,0.1848418116569519,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AMD,AVGO,0.3819000124931335,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AMD,KLAC,0.3251558244228363,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AVGO,AMAT,0.502926766872406,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,AVGO,AMD,0.3681213557720184,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,INTC,AVGO,0.2688356637954712,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,INTC,KLAC,0.5341360569000244,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,KLAC,ADI,0.1919744461774826,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,KLAC,NVDA,0.2774195075035095,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,LRCX,AMAT,0.2078423351049423,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,LRCX,AVGO,0.1364877223968505,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,MU,AMD,0.4378469288349151,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,MU,AVGO,0.4209356307983398,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,MU,TXN,0.2690410614013672,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,NVDA,AMAT,0.3352891504764557,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,NVDA,KLAC,0.30556321144104,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,NVDA,TXN,0.505294919013977,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,QCOM,AMAT,0.0213388185948133,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,QCOM,LRCX,0.2322023063898086,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,QCOM,MU,0.3447709083557129,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,TXN,AVGO,0.2030198872089386,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,TXN,MU,0.4697706699371338,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,ADI,QCOM,0.3456854224205017,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,ADI,TXN,0.5166393518447876,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMAT,LRCX,0.1618693023920059,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMAT,MU,0.2140328139066696,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMAT,NVDA,0.3116283118724823,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMD,NVDA,0.4695855975151062,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMD,QCOM,0.245560273528099,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AMD,TXN,0.0166082307696342,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AVGO,ADI,0.5388303995132446,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AVGO,MU,0.6100212335586548,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,AVGO,NVDA,0.5302725434303284,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,INTC,AMAT,0.3517469465732574,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,INTC,KLAC,0.1493295282125473,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,INTC,LRCX,0.16657155752182,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,KLAC,INTC,0.5574134588241577,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,KLAC,NVDA,0.4064156115055084,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,LRCX,AMAT,0.3097389340400696,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,LRCX,TXN,0.203234001994133,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,MU,AMAT,0.6544954776763916,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,MU,INTC,0.5963820219039917,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,NVDA,AMAT,0.3754256665706634,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,NVDA,AVGO,0.4639457762241363,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,QCOM,ADI,0.5530645847320557,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,QCOM,AMD,0.1977713704109192,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,QCOM,MU,0.4543927609920501,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,TXN,AMD,0.3291710615158081,G5__L22__linear__mse__learned__k2__dg8
G5,1,123,TXN,LRCX,0.3183054029941559,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,ADI,KLAC,0.3137228190898895,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,ADI,QCOM,0.3202157616615295,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AMAT,AVGO,0.2400136291980743,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AMAT,NVDA,0.3660700023174286,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AMD,AVGO,0.4398528039455414,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AMD,KLAC,0.450969934463501,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AVGO,AMAT,0.5099314451217651,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,AVGO,AMD,0.3680955767631531,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,INTC,AVGO,0.3280107378959656,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,INTC,KLAC,0.4889596700668335,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,KLAC,ADI,0.2581273913383484,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,KLAC,NVDA,0.2926447987556457,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,LRCX,AMAT,0.1798202991485595,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,LRCX,AVGO,0.1665153503417968,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,MU,AMD,0.3980011343955993,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,MU,AVGO,0.4233387410640716,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,MU,TXN,0.1227721273899078,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,NVDA,AMAT,0.2872533798217773,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,NVDA,KLAC,0.245414063334465,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,NVDA,TXN,0.4957952797412872,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,QCOM,AMD,0.3306231796741485,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,QCOM,MU,0.3368418216705322,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,TXN,AVGO,0.1481219381093979,G5__L22__linear__mse__learned__k2__dg8
G5,2,42,TXN,MU,0.5483801364898682,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,ADI,QCOM,0.5236717462539673,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,ADI,TXN,0.5136762261390686,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMAT,KLAC,0.2438031733036041,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMAT,LRCX,0.1242998018860817,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMAT,MU,0.2166202068328857,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMAT,NVDA,0.2966663837432861,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMD,MU,0.325181096792221,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMD,NVDA,0.4707393944263458,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AMD,TXN,0.0930303707718849,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AVGO,MU,0.6562364101409912,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,AVGO,NVDA,0.5301528573036194,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,INTC,AMAT,0.3457842171192169,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,INTC,KLAC,0.1733378916978836,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,KLAC,INTC,0.553192138671875,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,KLAC,NVDA,0.3467293679714203,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,LRCX,AMAT,0.2245305776596069,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,LRCX,TXN,0.2461729049682617,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,MU,AMAT,0.6358838081359863,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,MU,INTC,0.5762971639633179,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,NVDA,AMAT,0.434600293636322,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,NVDA,AVGO,0.4348534047603607,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,QCOM,ADI,0.5355345010757446,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,QCOM,MU,0.4180908203125,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,TXN,AMD,0.3027027547359466,G5__L22__linear__mse__learned__k2__dg8
G5,2,123,TXN,LRCX,0.3115692138671875,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,ADI,KLAC,0.4056066274642944,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,ADI,QCOM,0.3259904682636261,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AMAT,AVGO,0.2390595078468322,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AMAT,NVDA,0.3646794855594635,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AMD,AVGO,0.4507045447826385,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AMD,KLAC,0.447228342294693,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AVGO,AMAT,0.516555905342102,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,AVGO,AMD,0.3796988427639007,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,INTC,AVGO,0.2935024797916412,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,INTC,KLAC,0.503995954990387,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,KLAC,ADI,0.2491545528173446,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,KLAC,NVDA,0.2882252931594848,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,LRCX,AMAT,0.1847274154424667,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,LRCX,AVGO,0.1532439738512039,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,MU,AMD,0.389180988073349,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,MU,AVGO,0.4560473263263702,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,MU,TXN,0.2223255187273025,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,NVDA,AMAT,0.3039594292640686,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,NVDA,KLAC,0.2847145795822143,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,NVDA,TXN,0.5209087133407593,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,QCOM,AMD,0.3228015601634979,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,QCOM,MU,0.3431038558483124,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,TXN,AVGO,0.1386803090572357,G5__L22__linear__mse__learned__k2__dg8
G5,3,42,TXN,MU,0.5134910941123962,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,ADI,QCOM,0.5734695792198181,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,ADI,TXN,0.4961858987808227,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMAT,KLAC,0.2659535109996795,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMAT,LRCX,0.0631564036011695,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMAT,MU,0.2079099118709564,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMAT,NVDA,0.3620814681053161,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMD,MU,0.2968678176403045,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMD,NVDA,0.4819052517414093,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AMD,TXN,0.028678910806775,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AVGO,MU,0.6503409147262573,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,AVGO,NVDA,0.577987015247345,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,INTC,AMAT,0.3705156743526459,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,INTC,KLAC,0.2019726037979126,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,KLAC,INTC,0.5810605883598328,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,KLAC,NVDA,0.4142431914806366,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,LRCX,AMAT,0.199635699391365,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,LRCX,TXN,0.2390883862972259,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,MU,AMAT,0.5466936826705933,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,MU,INTC,0.5246946811676025,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,NVDA,AMAT,0.3144029378890991,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,NVDA,AVGO,0.4060019850730896,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,NVDA,TXN,0.3206752836704254,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,QCOM,ADI,0.463786631822586,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,QCOM,TXN,0.3223752379417419,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,TXN,ADI,0.0007077081827446,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,TXN,AMAT,0.2937285006046295,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,TXN,AMD,0.4133472442626953,G5__L22__linear__mse__learned__k2__dg8
G5,3,123,TXN,LRCX,0.2724884152412414,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,ADI,KLAC,0.4050662219524383,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,ADI,QCOM,0.507999837398529,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AMAT,AVGO,0.2985484302043915,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AMAT,NVDA,0.3570461273193359,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AMD,AVGO,0.5134855508804321,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AMD,KLAC,0.4852105677127838,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AVGO,AMAT,0.5500665903091431,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,AVGO,AMD,0.4381726682186126,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,INTC,AVGO,0.223862424492836,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,INTC,KLAC,0.5078171491622925,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,INTC,TXN,0.0461145788431167,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,KLAC,ADI,0.2439950108528137,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,KLAC,NVDA,0.2572278976440429,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,LRCX,AMAT,0.2825176119804382,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,LRCX,AVGO,0.1144945323467254,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,MU,AMD,0.4614750444889068,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,MU,AVGO,0.5195793509483337,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,MU,TXN,0.2376872450113296,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,NVDA,AMAT,0.3631942868232727,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,NVDA,KLAC,0.2828372418880462,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,NVDA,TXN,0.5908102989196777,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,QCOM,AMD,0.3678657710552215,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,QCOM,MU,0.3044019043445587,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,TXN,INTC,0.0405039638280868,G5__L22__linear__mse__learned__k2__dg8
G5,4,42,TXN,MU,0.4568653404712677,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,ADI,QCOM,0.6519469022750854,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,ADI,TXN,0.5380049347877502,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMAT,KLAC,0.2150600850582122,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMAT,LRCX,0.046346265822649,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMAT,MU,0.178711250424385,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMAT,NVDA,0.3245706558227539,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMD,MU,0.279459536075592,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AMD,NVDA,0.4762927889823913,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AVGO,MU,0.5849231481552124,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,AVGO,NVDA,0.5310764312744141,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,INTC,AMAT,0.3617996871471405,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,INTC,KLAC,0.2069781869649887,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,KLAC,INTC,0.5590807199478149,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,KLAC,NVDA,0.3827237784862518,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,LRCX,AMAT,0.1750985383987426,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,LRCX,TXN,0.2622967660427093,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,MU,AMAT,0.5680075883865356,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,MU,INTC,0.5579333305358887,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,NVDA,AMAT,0.3606835603713989,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,NVDA,AVGO,0.38167205452919,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,NVDA,QCOM,0.064174897968769,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,QCOM,ADI,0.3595596849918365,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,QCOM,NVDA,0.2474569082260131,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,TXN,AMD,0.3234447538852691,G5__L22__linear__mse__learned__k2__dg8
G5,4,123,TXN,LRCX,0.2965838015079498,G5__L22__linear__mse__learned__k2__dg8
G5,1,42,ADI,AMAT,0.1550585329532623,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,ADI,KLAC,0.3162711560726166,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,ADI,NVDA,0.258140355348587,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,ADI,QCOM,0.3521178066730499,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMAT,ADI,0.1663500368595123,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMAT,AVGO,0.1585901975631714,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMAT,NVDA,0.3303044736385345,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMAT,QCOM,0.217659592628479,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMD,ADI,0.1331368237733841,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMD,AVGO,0.3826543688774109,G5__L22__linear__mse__learned__k3__dg8
G5,1,42,AMD,KLAC,0.3269676566123962,G5__L22__linear__mse__learned__k3__dg8
